ID,Pred
2022_1166_1400,0.4370437693804916
2022_1166_1403,0.42899240834462893
2022_1166_1411,0.9680994571183142
2022_1166_1412,0.7542374876087611
2022_1166_1417,0.5346928579434703
2022_1166_1425,0.5481213921753538
2022_1166_1436,0.8228301984765445
2022_1166_1437,0.3687135549432402
2022_1166_1439,0.5831872662418197
2022_1166_1458,0.5374040583645364
2022_1166_1460,0.9197671941619349
2022_1166_1461,0.8238407997051073
2022_1166_1463,0.8969545773789364
2022_1168_1172,0.17882318899555205
2022_1168_1174,0.4354069189895161
2022_1168_1181,0.05162155795897483
2022_1168_1209,0.42434295268286104
2022_1168_1211,0.030163745544921516
2022_1168_1222,0.03950001766051592
2022_1168_1228,0.0693020620539686
2022_1168_1231,0.14872968244301532
2022_1168_1234,0.041481585000868404
2022_1168_1235,0.18712334074710724
2022_1168_1240,0.5513129502107975
2022_1168_1242,0.039922490793750987
2022_1168_1246,0.06658146512257646
2022_1168_1255,0.5016393479197931
2022_1168_1260,0.14655405908171415
2022_1168_1261,0.08938347860075468
2022_1168_1266,0.1412493243786357
2022_1168_1272,0.12129381207946754
2022_1168_1274,0.13786569811966998
2022_1168_1276,0.12253235657311512
2022_1168_1277,0.11076061625223399
2022_1168_1286,0.44308415044870864
2022_1168_1293,0.29475935365873285
2022_1168_1308,0.25189424283439144
2022_1168_1313,0.6843520006263424
2022_1168_1314,0.09690568627322782
2022_1168_1323,0.1539934204774297
2022_1168_1326,0.10642208662751196
2022_1168_1344,0.07331701897140597
2022_1168_1345,0.05309435431004583
2022_1168_1350,0.17852034196882316
2022_1168_1353,0.13468487693239306
2022_1168_1355,0.2469117484998553
2022_1168_1361,0.1635640071475476
2022_1168_1362,0.23474461121491352
2022_1168_1371,0.10681685651441497
2022_1168_1388,0.14184456923364142
2022_1168_1389,0.5591875017994006
2022_1168_1394,0.7093126522330722
2022_1168_1395,0.1275026097869011
2022_1168_1397,0.05092023364700349
2022_1168_1400,0.06430816819603313
2022_1168_1403,0.062362792625971775
2022_1168_1411,0.7287482154880237
2022_1168_1412,0.21364553884576942
2022_1168_1417,0.09233633112740003
2022_1168_1425,0.09697055458837278
2022_1168_1436,0.2913596461557585
2022_1168_1437,0.04916443523873859
2022_1168_1439,0.11021374160494413
2022_1168_1458,0.09325405843914936
2022_1168_1460,0.5036892112471025
2022_1168_1461,0.2927962539654455
2022_1168_1463,0.43521728772185975
2022_1172_1174,0.7855174681870174
2022_1172_1181,0.20540063925169305
2022_1172_1209,0.7778133028759635
2022_1172_1211,0.12869487888496278
2022_1172_1222,0.16339052011719457
2022_1172_1228,0.2612423322104305
2022_1172_1231,0.4534698576986894
2022_1172_1234,0.17048405451361626
2022_1172_1235,0.522267063529906
2022_1172_1240,0.8536993814445736
2022_1172_1242,0.16491056130616277
2022_1172_1246,0.2530353168306093
2022_1172_1255,0.8269975582513879
2022_1172_1260,0.4491886991453131
2022_1172_1261,0.31794163927971075
2022_1172_1266,0.4385587330743297
2022_1172_1272,0.3959674288900399
2022_1172_1274,0.4316328070568528
2022_1172_1276,0.398737973176542
2022_1172_1277,0.371670595723276
2022_1172_1286,0.7907222044724083
2022_1172_1293,0.6649782336742569
2022_1172_1308,0.6152425849814269
2022_1172_1313,0.9114753380591573
2022_1172_1314,0.33756817096307
2022_1172_1323,0.46364461240296984
2022_1172_1326,0.36126410491900784
2022_1172_1344,0.27311404483103086
2022_1172_1345,0.2102880113817751
2022_1172_1350,0.5078828465155856
2022_1172_1353,0.42501553030301054
2022_1172_1355,0.6089229585221974
2022_1172_1361,0.4815066933895875
2022_1172_1362,0.5929628188484483
2022_1172_1371,0.3622210053560656
2022_1172_1388,0.43976527135728805
2022_1172_1389,0.8576373722824697
2022_1172_1394,0.9205604812166475
2022_1172_1395,0.4096810120481831
2022_1172_1397,0.20305741476402128
2022_1172_1400,0.2460741870125296
2022_1172_1403,0.2400408330794127
2022_1172_1411,0.9273191212627669
2022_1172_1412,0.5633697022223161
2022_1172_1417,0.32574410224689576
2022_1172_1425,0.33773389116967856
2022_1172_1436,0.6613125531799098
2022_1172_1437,0.19714541250188167
2022_1172_1439,0.3703720449403116
2022_1172_1458,0.3281429839934613
2022_1172_1460,0.8281675666060417
2022_1172_1461,0.662866987290031
2022_1172_1463,0.7853874679472772
2022_1174_1181,0.0636017095944742
2022_1174_1209,0.47912304192048283
2022_1174_1211,0.037360218028808734
2022_1174_1222,0.04881183234315234
2022_1174_1228,0.08501760857872942
2022_1174_1231,0.17899290396233214
2022_1174_1234,0.05123561998748194
2022_1174_1235,0.22315093040901635
2022_1174_1240,0.605250408659475
2022_1174_1242,0.049328785229959426
2022_1174_1246,0.08173424558295328
2022_1174_1255,0.5567472218563576
2022_1174_1260,0.176466357990543
2022_1174_1261,0.10911895286747675
2022_1174_1266,0.1702949482335182
2022_1174_1272,0.14693805082683098
2022_1174_1274,0.16635031674593792
2022_1174_1276,0.1483942297022255
2022_1174_1277,0.13451881919105735
2022_1174_1286,0.49818981935356565
2022_1174_1293,0.34277185622311745
2022_1174_1308,0.2958536445168779
2022_1174_1313,0.7301253082261063
2022_1174_1314,0.11808665272348784
2022_1174_1323,0.18509481359775504
2022_1174_1326,0.12938507847098824
2022_1174_1344,0.08985513060313832
2022_1174_1345,0.06539273945277435
2022_1174_1350,0.2133262496817394
2022_1174_1353,0.16263627730530994
2022_1174_1355,0.29033908907443073
2022_1174_1361,0.1961501727226801
2022_1174_1362,0.2768185805535629
2022_1174_1371,0.12985265071650887
2022_1174_1388,0.170988223618444
2022_1174_1389,0.6128431015250524
2022_1174_1394,0.7527739365216104
2022_1174_1395,0.15422912852537907
2022_1174_1397,0.06274839326774584
2022_1174_1400,0.07898736597680278
2022_1174_1403,0.07663430135239424
2022_1174_1411,0.770244888757555
2022_1174_1412,0.2531890389745719
2022_1174_1417,0.11264313266662052
2022_1174_1425,0.11816384434395788
2022_1174_1436,0.33908463595323224
2022_1174_1437,0.060610790403457404
2022_1174_1439,0.1338722995735664
2022_1174_1458,0.11373739780976666
2022_1174_1460,0.5587697887536534
2022_1174_1461,0.34064344425589976
2022_1174_1463,0.49020576041372277
2022_1181_1209,0.9348566300648664
2022_1181_1211,0.3771380101717837
2022_1181_1222,0.4446329599415515
2022_1181_1228,0.5917761190968593
2022_1181_1231,0.7727971686268931
2022_1181_1234,0.4572629272395389
2022_1181_1235,0.8175687096931965
2022_1181_1240,0.9598729288983171
2022_1181_1242,0.44737031650446646
2022_1181_1246,0.5813567073800715
2022_1181_1255,0.9514471000238923
2022_1181_1260,0.7697473059287847
2022_1181_1261,0.656466435243834
2022_1181_1266,0.7620262636087184
2022_1181_1272,0.7287990464769383
2022_1181_1274,0.7568785509365414
2022_1181_1276,0.7310797725228466
2022_1181_1277,0.7080180368318872
2022_1181_1286,0.9393528368351511
2022_1181_1293,0.8905520965507273
2022_1181_1308,0.8676384293659618
2022_1181_1313,0.9768563121006806
2022_1181_1314,0.6762703033429212
2022_1181_1323,0.7799123197864043
2022_1181_1326,0.698665754922823
2022_1181_1344,0.6063401665434311
2022_1181_1345,0.5218969591917137
2022_1181_1350,0.808821101940052
2022_1181_1353,0.751871151979319
2022_1181_1355,0.8645517255731148
2022_1181_1361,0.7919676821953477
2022_1181_1362,0.8565666042467814
2022_1181_1371,0.699537583982847
2022_1181_1388,0.7629134607890301
2022_1181_1389,0.9610833133605334
2022_1181_1394,0.9793832840573008
2022_1181_1395,0.7399194463658654
2022_1181_1397,0.5108833464507581
2022_1181_1400,0.572283332797568
2022_1181_1403,0.564237642796934
2022_1181_1411,0.9812393266172749
2022_1181_1412,0.840999453517376
2022_1181_1417,0.6644829694181784
2022_1181_1425,0.676432509241292
2022_1181_1436,0.8889423560738396
2022_1181_1437,0.5016505215411244
2022_1181_1439,0.7068663704237546
2022_1181_1458,0.666909032739625
2022_1181_1460,0.95182449017441
2022_1181_1461,0.889626429877743
2022_1181_1463,0.9375074344928318
2022_1209_1211,0.040418914904785996
2022_1209_1222,0.05275669614449441
2022_1209_1228,0.09160673965351196
2022_1209_1231,0.19134230505857475
2022_1209_1234,0.0553649672068699
2022_1209_1235,0.23766502357916097
2022_1209_1240,0.6246340482727386
2022_1209_1242,0.05331308634700527
2022_1209_1246,0.0880934058915458
2022_1209_1255,0.576847423175433
2022_1209_1260,0.18868150388064842
2022_1209_1261,0.1173364721183624
2022_1209_1266,0.18217740462227083
2022_1209_1272,0.15750013137284968
2022_1209_1274,0.17801658731665737
2022_1209_1276,0.15904146750129
2022_1209_1277,0.1443392382849994
2022_1209_1286,0.5186496257994375
2022_1209_1293,0.361446311099037
2022_1209_1308,0.31319004238386694
2022_1209_1313,0.7459509158913358
2022_1209_1314,0.12688332582500217
2022_1209_1323,0.19776379982052517
2022_1209_1326,0.13889085832327197
2022_1209_1344,0.09677952842133586
2022_1209_1345,0.07057820487497557
2022_1209_1350,0.2273883728266004
2022_1209_1353,0.1740964748389897
2022_1209_1355,0.3074934581253641
2022_1209_1361,0.20938142850810315
2022_1209_1362,0.29350449449947336
2022_1209_1371,0.13938728275821244
2022_1209_1388,0.18290838981164548
2022_1209_1389,0.6320805474013957
2022_1209_1394,0.7676939899529371
2022_1209_1395,0.165213798793305
2022_1209_1397,0.06773936734077268
2022_1209_1400,0.08515262935745693
2022_1209_1403,0.08263237742217999
2022_1209_1411,0.784412534554354
2022_1209_1412,0.26898038995783147
2022_1209_1417,0.1210899770995364
2022_1209_1425,0.12696543986776776
2022_1209_1436,0.3576675298519859
2022_1209_1437,0.06544361258872744
2022_1209_1439,0.14365335417342606
2022_1209_1458,0.12225499335828716
2022_1209_1460,0.5788476524449315
2022_1209_1461,0.3592653283560573
2022_1209_1463,0.510671356909598
2022_1211_1222,0.5916215642663881
2022_1211_1228,0.7239950246803233
2022_1211_1231,0.8602329917893573
2022_1211_1234,0.6038867587935088
2022_1211_1235,0.89022235237919
2022_1211_1240,0.9774189145429669
2022_1211_1242,0.594295489999308
2022_1211_1246,0.7153269310980395
2022_1211_1255,0.9725720917250045
2022_1211_1260,0.8581413761384001
2022_1211_1261,0.7756753503820407
2022_1211_1266,0.8528176805926642
2022_1211_1272,0.8294297186214266
2022_1211_1274,0.8492453807332787
2022_1211_1276,0.8310603397492462
2022_1211_1277,0.8143958745620463
2022_1211_1286,0.9655494149064452
2022_1211_1293,0.9364009923958955
2022_1211_1308,0.9222480589840303
2022_1211_1313,0.9870761210952756
2022_1211_1314,0.7907971197173553
2022_1211_1323,0.8650879954935161
2022_1211_1326,0.8075246283589523
2022_1211_1344,0.7359467510746283
2022_1211_1345,0.6638942183157148
2022_1211_1350,0.8844661950412779
2022_1211_1353,0.8457526949573898
2022_1211_1355,0.9203179084807726
2022_1211_1361,0.8732361523449848
2022_1211_1362,0.9152982949322294
2022_1211_1371,0.8081679802841397
2022_1211_1388,0.8534314993513197
2022_1211_1389,0.9781121141273249
2022_1211_1394,0.9885003666931411
2022_1211_1395,0.8373447459112277
2022_1211_1397,0.6539829561650164
2022_1211_1400,0.7076972306940466
2022_1211_1403,0.7008673390048946
2022_1211_1411,0.9895443962006797
2022_1211_1412,0.9054014565484737
2022_1211_1417,0.7818345670764173
2022_1211_1425,0.790919682799504
2022_1211_1436,0.9354166860851236
2022_1211_1437,0.6455773954701094
2022_1211_1439,0.8135533026208681
2022_1211_1458,0.7836883132750727
2022_1211_1460,0.9727899782076296
2022_1211_1461,0.9358351581867773
2022_1211_1463,0.9644709857388116
2022_1222_1228,0.6641233488685695
2022_1222_1231,0.8226761280419376
2022_1222_1234,0.5347053158327246
2022_1222_1235,0.8594069025326803
2022_1222_1240,0.970262592820845
2022_1222_1242,0.5247572015482929
2022_1222_1246,0.6544723290290797
2022_1222_1255,0.963936406061969
2022_1222_1260,0.8201399860565244
2022_1222_1261,0.7227207975771188
2022_1222_1266,0.8136997751286263
2022_1222_1272,0.7856580898895142
2022_1222_1274,0.8093902401212179
2022_1222_1276,0.7876000036902142
2022_1222_1277,0.7678461020166156
2022_1222_1286,0.9548053848141602
2022_1222_1293,0.917344689620238
2022_1222_1308,0.899406639837203
2022_1222_1313,0.9829268688161454
2022_1222_1314,0.7402167148299963
2022_1222_1323,0.8285757479769467
2022_1222_1326,0.7597599024098269
2022_1222_1344,0.6775128592470709
2022_1222_1345,0.5982203060857938
2022_1222_1350,0.8523030240132323
2022_1222_1353,0.8051860064145774
2022_1222_1355,0.8969728075158981
2022_1222_1361,0.8385174663117104
2022_1222_1362,0.8906572834621642
2022_1222_1371,0.7605155606080228
2022_1222_1388,0.8144412372679457
2022_1222_1389,0.9711689987789126
2022_1222_1394,0.9848013322624454
2022_1222_1395,0.7951025028445349
2022_1222_1397,0.5875754889750187
2022_1222_1400,0.6460187318575361
2022_1222_1403,0.638483870323555
2022_1222_1411,0.9861764936355952
2022_1222_1412,0.8782642337170024
2022_1222_1417,0.7298275496872675
2022_1222_1425,0.7403591815093833
2022_1222_1436,0.9160918813453119
2022_1222_1437,0.578596220799598
2022_1222_1439,0.7668527085695184
2022_1222_1458,0.7319717053830277
2022_1222_1460,0.9642203704107198
2022_1222_1461,0.9166244090770249
2022_1222_1463,0.9534068579263886
2022_1228_1231,0.6997766405368575
2022_1228_1234,0.36602556904499484
2022_1228_1235,0.754363646454107
2022_1228_1240,0.9425032375459157
2022_1228_1242,0.3568091545451224
2022_1228_1246,0.487604114389076
2022_1228_1255,0.9306934905505156
2022_1228_1260,0.6961320020986312
2022_1228_1261,0.5670064246943962
2022_1228_1266,0.6869463695202034
2022_1228_1272,0.6480774220514383
2022_1228_1274,0.680854756711
2022_1228_1276,0.6507116469632144
2022_1228_1277,0.6242996408906879
2022_1228_1286,0.9138974474552712
2022_1228_1293,0.8479295861874506
2022_1228_1308,0.8179170721998338
2022_1228_1313,0.9665822270024329
2022_1228_1314,0.5887365890954993
2022_1228_1323,0.7083154198221558
2022_1228_1326,0.6137287835830983
2022_1228_1344,0.5135004651468263
2022_1228_1345,0.4279316222842642
2022_1228_1350,0.7435360473445025
2022_1228_1353,0.6749539954298638
2022_1228_1355,0.8139195327282902
2022_1228_1361,0.7228991377485023
2022_1228_1362,0.8036274690285898
2022_1228_1371,0.6147108367828897
2022_1228_1388,0.687998870031305
2022_1228_1389,0.9442071037783694
2022_1228_1394,0.9701967625201187
2022_1228_1395,0.6609679977658008
2022_1228_1397,0.41717072910506336
2022_1228_1400,0.4783221534834443
2022_1228_1403,0.4701454232122497
2022_1228_1411,0.9728569111921619
2022_1228_1412,0.7837651558141547
2022_1228_1417,0.5757614550746875
2022_1228_1425,0.5889159934800192
2022_1228_1436,0.8458015059446584
2022_1228_1437,0.40821802131404494
2022_1228_1439,0.6229935946707662
2022_1228_1458,0.578422032578463
2022_1228_1460,0.9312205323757942
2022_1228_1461,0.8467054870094772
2022_1228_1463,0.9113505740763899
2022_1231_1234,0.2134366472748478
2022_1231_1235,0.5907325576177337
2022_1231_1240,0.885114692758237
2022_1231_1242,0.20680902923121092
2022_1231_1246,0.3090378068264795
2022_1231_1255,0.863227980646608
2022_1231_1260,0.5184711224518744
2022_1231_1261,0.38098251487740975
2022_1231_1266,0.5077128687587396
2022_1231_1272,0.4639554303949631
2022_1231_1274,0.5006687280938726
2022_1231_1276,0.4668340252506946
2022_1231_1277,0.4385154423611939
2022_1231_1286,0.8330155372164592
2022_1231_1293,0.7238072531970271
2022_1231_1308,0.6785837599948854
2022_1231_1313,0.9314801059270469
2022_1231_1314,0.40220575713714235
2022_1231_1323,0.53299913875
2022_1231_1326,0.42751077326224207
2022_1231_1344,0.33158771683933763
2022_1231_1345,0.2601242458799229
2022_1231_1350,0.5767391297681375
2022_1231_1353,0.4939128072831307
2022_1231_1355,0.6727511315047423
2022_1231_1361,0.5507893156563421
2022_1231_1362,0.6579325567503683
2022_1231_1371,0.4285254219733877
2022_1231_1388,0.5089371988513682
2022_1231_1389,0.8883176979766809
2022_1231_1394,0.9386503793000922
2022_1231_1395,0.47815969040474526
2022_1231_1397,0.2517262837864327
2022_1231_1400,0.30115717381889817
2022_1231_1403,0.29430046781641894
2022_1231_1411,0.9439636340988427
2022_1231_1412,0.6301164897910233
2022_1231_1417,0.38944868071492744
2022_1231_1425,0.40238393428040287
2022_1231_1436,0.720514721641366
2022_1231_1437,0.2448326114511843
2022_1231_1439,0.4371458304894451
2022_1231_1458,0.39204392272625743
2022_1231_1460,0.8641932013223598
2022_1231_1461,0.7219117005353297
2022_1231_1463,0.8285251106857119
2022_1234_1235,0.8480271089579816
2022_1234_1240,0.9675164563908039
2022_1234_1242,0.49
2022_1234_1246,0.6335772947737828
2022_1234_1255,0.9606297753316296
2022_1234_1260,0.8062982366582194
2022_1234_1261,0.7040868788659799
2022_1234_1266,0.7994835735301431
2022_1234_1272,0.7699071633351887
2022_1234_1274,0.7949280650766632
2022_1234_1276,0.7719503573744199
2022_1234_1277,0.751200762812761
2022_1234_1286,0.9507043559490401
2022_1234_1293,0.9101642475578906
2022_1234_1308,0.8908532916064497
2022_1234_1313,0.9813277236300538
2022_1234_1314,0.7223067985196643
2022_1234_1323,0.8152369477903025
2022_1234_1326,0.7427290434723852
2022_1234_1344,0.6572815272089954
2022_1234_1345,0.5761266985768485
2022_1234_1350,0.8404549786838695
2022_1234_1353,0.790487413636124
2022_1234_1355,0.8882382285504216
2022_1234_1361,0.8257895997572048
2022_1234_1362,0.8814580391731622
2022_1234_1371,0.7435201870811807
2022_1234_1388,0.8002677270660677
2022_1234_1389,0.9685038483638977
2022_1234_1394,0.9833747880378816
2022_1234_1395,0.7798511275739413
2022_1234_1397,0.5653218573477671
2022_1234_1400,0.6249054736526758
2022_1234_1403,0.6171875066472747
2022_1234_1411,0.9848770397287996
2022_1234_1412,0.8681766547669627
2022_1234_1417,0.7114805627840946
2022_1234_1425,0.7224554043752163
2022_1234_1436,0.9088134235807969
2022_1234_1437,0.5562240147314641
2022_1234_1439,0.7501593188468489
2022_1234_1458,0.7137132082951319
2022_1234_1460,0.960938720991526
2022_1234_1461,0.9093875754116004
2022_1234_1463,0.949185678381818
2022_1235_1240,0.841785823164629
2022_1235_1242,0.15258416358129956
2022_1235_1246,0.23598332526358112
2022_1235_1255,0.8133849271003541
2022_1235_1260,0.4264649538168239
2022_1235_1261,0.29826216778728465
2022_1235_1266,0.41596663563424185
2022_1235_1272,0.37410741669850556
2022_1235_1274,0.409137495710734
2022_1235_1276,0.376820426634353
2022_1235_1277,0.3503738709008747
2022_1235_1286,0.7750317200030028
2022_1235_1293,0.6441034318510941
2022_1235_1308,0.5931647708951578
2022_1235_1313,0.9037360748070287
2022_1235_1314,0.31723891995218123
2022_1235_1323,0.44077477365350115
2022_1235_1326,0.3402407795529505
2022_1235_1344,0.25517118625207
2022_1235_1345,0.19536331608059032
2022_1235_1350,0.4848032734469935
2022_1235_1353,0.4026207897722456
2022_1235_1355,0.586726103005062
2022_1235_1361,0.4585089766251119
2022_1235_1362,0.5704990445250959
2022_1235_1371,0.3411717380382948
2022_1235_1388,0.41715720101117026
2022_1235_1389,0.8459866399650076
2022_1235_1394,0.9135401441360009
2022_1235_1395,0.387549665285274
2022_1235_1397,0.18852338679790714
2022_1235_1400,0.2293472696517317
2022_1235_1403,0.22360239912932756
2022_1235_1411,0.9208447098797874
2022_1235_1412,0.5405382254251136
2022_1235_1417,0.30579821222701364
2022_1235_1425,0.31739944194634107
2022_1235_1436,0.6403328842864427
2022_1235_1437,0.1829374064029412
2022_1235_1439,0.34910838555569934
2022_1235_1458,0.3081173300657679
2022_1235_1460,0.8146263612570471
2022_1235_1461,0.6419314711032409
2022_1235_1463,0.7694136514851699
2022_1240_1242,0.033695344797264215
2022_1240_1246,0.05644048355188336
2022_1240_1255,0.45772917132759916
2022_1240_1260,0.12587509922038775
2022_1240_1261,0.07605250428003163
2022_1240_1266,0.12121256113443024
2022_1240_1272,0.10374583002696547
2022_1240_1274,0.11824282603366765
2022_1240_1276,0.1048265662084471
2022_1240_1277,0.09457249709440962
2022_1240_1286,0.40018370284855376
2022_1240_1293,0.2595276377264667
2022_1240_1308,0.22018642309502556
2022_1240_1313,0.6451526924501231
2022_1240_1314,0.08255453082912023
2022_1240_1323,0.13242763798468138
2022_1240_1326,0.09080331187406554
2022_1240_1344,0.06221853161599167
2022_1240_1345,0.044908753619932074
2022_1240_1350,0.1541455628591123
2022_1240_1353,0.11545411248989024
2022_1240_1355,0.21565031954690883
2022_1240_1361,0.14088111894538224
2022_1240_1362,0.2046051306362956
2022_1240_1371,0.09114605402271625
2022_1240_1388,0.12173533799009251
2022_1240_1389,0.5154500633883524
2022_1240_1394,0.6717262057690254
2022_1240_1395,0.10916797591525185
2022_1240_1397,0.04305457847018679
2022_1240_1400,0.05449321722658762
2022_1240_1403,0.05282798889501761
2022_1240_1411,0.6925856731880491
2022_1240_1412,0.18555815733706293
2022_1240_1417,0.07860297228150492
2022_1240_1425,0.082610671298875
2022_1240_1436,0.2563865582608207
2022_1240_1437,0.041558122412925114
2022_1240_1439,0.09409709264476906
2022_1240_1458,0.07939614392625116
2022_1240_1460,0.45976513859836066
2022_1240_1461,0.25771343665092317
2022_1240_1463,0.39254165303072486
2022_1242_1246,0.6460775805229376
2022_1242_1255,0.9626309297310488
2022_1242_1260,0.8146301926973741
2022_1242_1261,0.715262784995396
2022_1242_1266,0.8080388707594737
2022_1242_1272,0.7793761411320947
2022_1242_1274,0.8036299884969269
2022_1242_1276,0.7813591301532178
2022_1242_1277,0.7612007897047338
2022_1242_1286,0.9531854248852895
2022_1242_1293,0.9145022207857374
2022_1242_1308,0.89601721618441
2022_1242_1313,0.9822962080253894
2022_1242_1314,0.7330554747728757
2022_1242_1323,0.8232686873752235
2022_1242_1326,0.7529575958469206
2022_1242_1344,0.6693951193945467
2022_1242_1345,0.5893164782360252
2022_1242_1350,0.8475954149706847
2022_1242_1353,0.7993302020615423
2022_1242_1355,0.8935110870368663
2022_1242_1361,0.8334563235580454
2022_1242_1362,0.8870100916310918
2022_1242_1371,0.753727714758195
2022_1242_1388,0.8087975688289623
2022_1242_1389,0.9701172206769753
2022_1242_1394,0.984238801613884
2022_1242_1395,0.7890230217163124
2022_1242_1397,0.5786019338471448
2022_1242_1400,0.637532347604546
2022_1242_1403,0.6299203272189282
2022_1242_1411,0.9856641193209567
2022_1242_1412,0.8742620226061505
2022_1242_1417,0.7224872894261269
2022_1242_1425,0.7332004531966771
2022_1242_1436,0.913210405249531
2022_1242_1437,0.569570413974516
2022_1242_1439,0.760187841683396
2022_1242_1458,0.724667722495018
2022_1242_1460,0.962924778020429
2022_1242_1461,0.9137594988628278
2022_1242_1463,0.951739302841234
2022_1246_1255,0.9343956014162529
2022_1246_1260,0.7084384205689876
2022_1246_1261,0.5813977030150891
2022_1246_1266,0.699464193495165
2022_1246_1272,0.6613833446461023
2022_1246_1274,0.6935074836652664
2022_1246_1276,0.6639696134548732
2022_1246_1277,0.6380024163762161
2022_1246_1286,0.9184180993749979
2022_1246_1293,0.8553656160388647
2022_1246_1308,0.8265204188769679
2022_1246_1313,0.9684323107315039
2022_1246_1314,0.6029114301853694
2022_1246_1323,0.7203266520307272
2022_1246_1326,0.6275871160088342
2022_1246_1344,0.5281903189824526
2022_1246_1345,0.442399580873139
2022_1246_1350,0.7545994165212622
2022_1246_1353,0.6877333681482467
2022_1246_1355,0.8226708108173533
2022_1246_1361,0.734534902227566
2022_1246_1362,0.8127514229740458
2022_1246_1371,0.6285552600146507
2022_1246_1388,0.7004929576921721
2022_1246_1389,0.9472282947418366
2022_1246_1394,0.9718525646494245
2022_1246_1395,0.674031680123794
2022_1246_1397,0.4315493224847192
2022_1246_1400,0.4930255067168019
2022_1246_1403,0.4848310233855536
2022_1246_1411,0.974368825776931
2022_1246_1412,0.7935749120488567
2022_1246_1417,0.5900721205096844
2022_1246_1425,0.6030888198425319
2022_1246_1436,0.8533235954216314
2022_1246_1437,0.42251173639734896
2022_1246_1439,0.6367162860317455
2022_1246_1458,0.5927064376837188
2022_1246_1460,0.9348964598437027
2022_1246_1461,0.8541910807036728
2022_1246_1463,0.9159926530661445
2022_1255_1260,0.15176886510615262
2022_1255_1261,0.09278515891073069
2022_1255_1266,0.14630773201842107
2022_1255_1272,0.1257422163666484
2022_1255_1274,0.1428230847182591
2022_1255_1276,0.12701961795485772
2022_1255_1277,0.11487322070510231
2022_1255_1286,0.45324672411102673
2022_1255_1293,0.30337313634708574
2022_1255_1308,0.2597166839185341
2022_1255_1313,0.6931607953033557
2022_1255_1314,0.1005620263129311
2022_1255_1323,0.15942349152260837
2022_1255_1326,0.11039359760507927
2022_1255_1344,0.07615839304693917
2022_1255_1345,0.05519868955041718
2022_1255_1350,0.18462653293946696
2022_1255_1353,0.1395464004063529
2022_1255_1355,0.25463212576205896
2022_1255_1361,0.16926403336144902
2022_1255_1362,0.24220690550626478
2022_1255_1371,0.11080127295069775
2022_1255_1388,0.14692064670089766
2022_1255_1389,0.5692909029843474
2022_1255_1394,0.7177122001693069
2022_1255_1395,0.13214447583815292
2022_1255_1397,0.052943217907475026
2022_1255_1400,0.06682558461201027
2022_1255_1403,0.06480932979332577
2022_1255_1411,0.7367945571171898
2022_1255_1412,0.22063048943296037
2022_1255_1417,0.09583856136183966
2022_1255_1425,0.1006290694467763
2022_1255_1436,0.29991632922725586
2022_1255_1437,0.051121421580025195
2022_1255_1439,0.11430865052823902
2022_1255_1458,0.09678738545072796
2022_1255_1460,0.5139590032779031
2022_1255_1461,0.3013771843447469
2022_1255_1463,0.4453437133042403
2022_1260_1261,0.3769598939089678
2022_1260_1266,0.5034404126695629
2022_1260_1272,0.4597073434957649
2022_1260_1274,0.4963957772753169
2022_1260_1276,0.46258232624155404
2022_1260_1277,0.4343115628659553
2022_1260_1286,0.8306244697257239
2022_1260_1293,0.7203773381658644
2022_1260_1308,0.6748445264077008
2022_1260_1313,0.9303811288701572
2022_1260_1314,0.3981031643903473
2022_1260_1323,0.5287424401314604
2022_1260_1326,0.423332851143259
2022_1260_1344,0.32781044483954735
2022_1260_1345,0.2568482268371095
2022_1260_1350,0.5725613914816952
2022_1260_1353,0.4896409754135379
2022_1260_1355,0.6689771437772036
2022_1260_1361,0.5465568207342955
2022_1260_1362,0.6540755472832365
2022_1260_1371,0.42434493391384664
2022_1260_1388,0.5046650018132759
2022_1260_1389,0.8866107181667728
2022_1260_1394,0.9376587080484532
2022_1260_1395,0.4738965248606981
2022_1260_1397,0.24852050341680365
2022_1260_1400,0.2975722250496591
2022_1260_1403,0.29076318087473374
2022_1260_1411,0.9430526370998786
2022_1260_1412,0.6261240679875074
2022_1260_1417,0.385392322662678
2022_1260_1425,0.39828073496114125
2022_1260_1436,0.7170599016500108
2022_1260_1437,0.24168626710879626
2022_1260_1439,0.4329449568075564
2022_1260_1458,0.3879777106094756
2022_1260_1460,0.8621747055724933
2022_1260_1461,0.7184674016236112
2022_1260_1463,0.8260831686282871
2022_1261_1266,0.6318256809454377
2022_1261_1272,0.5901956583233754
2022_1261_1274,0.6252466199098923
2022_1261_1276,0.5929910446206232
2022_1261_1277,0.5651312758864833
2022_1261_1286,0.8924826281904481
2022_1261_1293,0.8134566894765815
2022_1261_1308,0.7784185350242776
2022_1261_1313,0.9576637810917127
2022_1261_1314,0.5282001077713743
2022_1261_1323,0.6550680110269892
2022_1261_1326,0.5540847309169844
2022_1261_1344,0.45219405415140257
2022_1261_1345,0.36909067798509654
2022_1261_1350,0.6939400210309682
2022_1261_1353,0.6188932114838195
2022_1261_1355,0.7737936530494016
2022_1261_1361,0.6710777175011864
2022_1261_1362,0.7619313898304111
2022_1261_1371,0.5551085000224799
2022_1261_1388,0.6329644841494011
2022_1261_1389,0.929751232103825
2022_1261_1394,0.9622052354585827
2022_1261_1395,0.6039105997986167
